date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:30:08	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:50%20GMT	http://www.grras.com/services/	C:/My%20Web%20Sites/My_Project/www.grras.com/services/index.html	(from http://www.grras.com/sitemap/)
17:30:08	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:50%20GMT	http://www.grras.com/services/it-consulting-service/	C:/My%20Web%20Sites/My_Project/www.grras.com/services/it-consulting-service/index.html	(from http://www.grras.com/sitemap/)
17:30:08	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:50%20GMT	http://www.grras.com/services/data-center-hosting-solutions/	C:/My%20Web%20Sites/My_Project/www.grras.com/services/data-center-hosting-solutions/index.html	(from http://www.grras.com/sitemap/)
17:30:08	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:50%20GMT	http://www.grras.com/services/placement-assistance/	C:/My%20Web%20Sites/My_Project/www.grras.com/services/placement-assistance/index.html	(from http://www.grras.com/sitemap/)
17:30:08	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:51%20GMT	http://www.grras.com/services/rent-a-class-room/	C:/My%20Web%20Sites/My_Project/www.grras.com/services/rent-a-class-room/index.html	(from http://www.grras.com/sitemap/)
17:30:09	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:51%20GMT	http://www.grras.com/services/staffing-services/	C:/My%20Web%20Sites/My_Project/www.grras.com/services/staffing-services/index.html	(from http://www.grras.com/sitemap/)
17:30:09	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:51%20GMT	http://www.grras.com/software-courses/	C:/My%20Web%20Sites/My_Project/www.grras.com/software-courses/index.html	(from http://www.grras.com/sitemap/)
17:30:09	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:51%20GMT	http://www.grras.com/software-courses/course_info-phpscat_id32/	C:/My%20Web%20Sites/My_Project/www.grras.com/software-courses/course_info-phpscat_id32/index.html	(from http://www.grras.com/sitemap/)
17:30:09	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:51%20GMT	http://www.grras.com/software-courses/course_info-phpscat_id31/	C:/My%20Web%20Sites/My_Project/www.grras.com/software-courses/course_info-phpscat_id31/index.html	(from http://www.grras.com/sitemap/)
17:30:09	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:51%20GMT	http://www.grras.com/software-courses/course_info-phpscat_id30/	C:/My%20Web%20Sites/My_Project/www.grras.com/software-courses/course_info-phpscat_id30/index.html	(from http://www.grras.com/sitemap/)
17:30:09	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:51%20GMT	http://www.grras.com/software-courses/perl-scripting/	C:/My%20Web%20Sites/My_Project/www.grras.com/software-courses/perl-scripting/index.html	(from http://www.grras.com/sitemap/)
17:30:10	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:52%20GMT	http://www.grras.com/software-courses/course_info-phpscat_id11/	C:/My%20Web%20Sites/My_Project/www.grras.com/software-courses/course_info-phpscat_id11/index.html	(from http://www.grras.com/sitemap/)
17:30:10	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:52%20GMT	http://www.grras.com/summer-training-in-jaipur/	C:/My%20Web%20Sites/My_Project/www.grras.com/summer-training-in-jaipur/index.html	(from http://www.grras.com/sitemap/)
17:30:10	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:52%20GMT	http://www.grras.com/summer-training-in-jaipur/gpi-1/	C:/My%20Web%20Sites/My_Project/www.grras.com/summer-training-in-jaipur/gpi-1/index.html	(from http://www.grras.com/sitemap/)
17:30:10	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:52%20GMT	http://www.grras.com/summer-training-in-jaipur/gpi-10/	C:/My%20Web%20Sites/My_Project/www.grras.com/summer-training-in-jaipur/gpi-10/index.html	(from http://www.grras.com/sitemap/)
17:30:10	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:52%20GMT	http://www.grras.com/summer-training-in-jaipur/gpi-11/	C:/My%20Web%20Sites/My_Project/www.grras.com/summer-training-in-jaipur/gpi-11/index.html	(from http://www.grras.com/sitemap/)
17:30:10	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:52%20GMT	http://www.grras.com/summer-training-in-jaipur/gpi-12/	C:/My%20Web%20Sites/My_Project/www.grras.com/summer-training-in-jaipur/gpi-12/index.html	(from http://www.grras.com/sitemap/)
17:30:10	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:53%20GMT	http://www.grras.com/summer-training-in-jaipur/gpi-13/	C:/My%20Web%20Sites/My_Project/www.grras.com/summer-training-in-jaipur/gpi-13/index.html	(from http://www.grras.com/sitemap/)
17:30:10	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:53%20GMT	http://www.grras.com/summer-training-in-jaipur/gpi-2/	C:/My%20Web%20Sites/My_Project/www.grras.com/summer-training-in-jaipur/gpi-2/index.html	(from http://www.grras.com/sitemap/)
17:30:10	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:53%20GMT	http://www.grras.com/summer-training-in-jaipur/gpi-3/	C:/My%20Web%20Sites/My_Project/www.grras.com/summer-training-in-jaipur/gpi-3/index.html	(from http://www.grras.com/sitemap/)
17:30:11	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:53%20GMT	http://www.grras.com/summer-training-in-jaipur/gpi-4/	C:/My%20Web%20Sites/My_Project/www.grras.com/summer-training-in-jaipur/gpi-4/index.html	(from http://www.grras.com/sitemap/)
17:30:11	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:53%20GMT	http://www.grras.com/summer-training-in-jaipur/gpi-5/	C:/My%20Web%20Sites/My_Project/www.grras.com/summer-training-in-jaipur/gpi-5/index.html	(from http://www.grras.com/sitemap/)
17:30:11	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:53%20GMT	http://www.grras.com/summer-training-in-jaipur/gpi-6/	C:/My%20Web%20Sites/My_Project/www.grras.com/summer-training-in-jaipur/gpi-6/index.html	(from http://www.grras.com/sitemap/)
17:30:11	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:54%20GMT	http://www.grras.com/summer-training-in-jaipur/gpi-7/	C:/My%20Web%20Sites/My_Project/www.grras.com/summer-training-in-jaipur/gpi-7/index.html	(from http://www.grras.com/sitemap/)
17:30:11	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:54%20GMT	http://www.grras.com/summer-training-in-jaipur/gpi-8/	C:/My%20Web%20Sites/My_Project/www.grras.com/summer-training-in-jaipur/gpi-8/index.html	(from http://www.grras.com/sitemap/)
17:30:11	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:54%20GMT	http://www.grras.com/summer-training-in-jaipur/gpi-9/	C:/My%20Web%20Sites/My_Project/www.grras.com/summer-training-in-jaipur/gpi-9/index.html	(from http://www.grras.com/sitemap/)
17:30:12	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:54%20GMT	http://www.grras.com/test-3/	C:/My%20Web%20Sites/My_Project/www.grras.com/test-3/index.html	(from http://www.grras.com/sitemap/)
17:30:12	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:54%20GMT	http://www.grras.com/training/	C:/My%20Web%20Sites/My_Project/www.grras.com/training/index.html	(from http://www.grras.com/sitemap/)
17:30:12	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:54%20GMT	http://www.grras.com/training/1-to-1-training/	C:/My%20Web%20Sites/My_Project/www.grras.com/training/1-to-1-training/index.html	(from http://www.grras.com/sitemap/)
17:30:12	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:54%20GMT	http://www.grras.com/training/corporate-training/	C:/My%20Web%20Sites/My_Project/www.grras.com/training/corporate-training/index.html	(from http://www.grras.com/sitemap/)
17:30:12	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:54%20GMT	http://www.grras.com/training/customized-boot-camp-2/	C:/My%20Web%20Sites/My_Project/www.grras.com/training/customized-boot-camp-2/index.html	(from http://www.grras.com/sitemap/)
17:30:12	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:54%20GMT	http://www.grras.com/training/offshore-training/	C:/My%20Web%20Sites/My_Project/www.grras.com/training/offshore-training/index.html	(from http://www.grras.com/sitemap/)
17:30:13	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:55%20GMT	http://www.grras.com/training/summer-trainingindustrial-training/	C:/My%20Web%20Sites/My_Project/www.grras.com/training/summer-trainingindustrial-training/index.html	(from http://www.grras.com/sitemap/)
17:30:13	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:55%20GMT	http://www.grras.com/training/workshopsseminars/	C:/My%20Web%20Sites/My_Project/www.grras.com/training/workshopsseminars/index.html	(from http://www.grras.com/sitemap/)
17:30:13	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:55%20GMT	http://www.grras.com/contact-us/feed/	C:/My%20Web%20Sites/My_Project/www.grras.com/contact-us/feed/index.html	(from http://www.grras.com/contact-us/?id=1)
17:30:13	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:55%20GMT	http://www.grras.com/jaipur-contact	C:/My%20Web%20Sites/My_Project/www.grras.com/jaipur-contact	(from http://www.grras.com/contact-us/?id=1)
17:30:13	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:56%20GMT	http://www.grras.com/jaipur-lalkhoti	C:/My%20Web%20Sites/My_Project/www.grras.com/jaipur-lalkhoti	(from http://www.grras.com/contact-us/?id=1)
17:30:13	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:56%20GMT	http://www.grras.com/contact-nagpur	C:/My%20Web%20Sites/My_Project/www.grras.com/contact-nagpur	(from http://www.grras.com/contact-us/?id=1)
17:30:14	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:56%20GMT	http://www.grras.com/contact-pune	C:/My%20Web%20Sites/My_Project/www.grras.com/contact-pune	(from http://www.grras.com/contact-us/?id=1)
17:30:14	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:56%20GMT	http://www.grras.com/contact-ahmedabad	C:/My%20Web%20Sites/My_Project/www.grras.com/contact-ahmedabad	(from http://www.grras.com/contact-us/?id=1)
17:30:14	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:56%20GMT	http://www.grras.com/?p=227	C:/My%20Web%20Sites/My_Project/www.grras.com/index9a88.html	(from http://www.grras.com/contact-us/?id=1)
17:30:14	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:57%20GMT	http://www.grras.com/contact-gurgaon	C:/My%20Web%20Sites/My_Project/www.grras.com/contact-gurgaon	(from http://www.grras.com/contact-us/?id=1)
17:30:14	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:57%20GMT	http://www.grras.com/testimonials/feed/	C:/My%20Web%20Sites/My_Project/www.grras.com/testimonials/feed/index.html	(from http://www.grras.com/testimonials/)
17:30:15	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:57%20GMT	http://www.grras.com/testimonials/?testimonial_category_id=1	C:/My%20Web%20Sites/My_Project/www.grras.com/testimonials/indexd1e4.html	(from http://www.grras.com/testimonials/)
17:30:15	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:57%20GMT	http://www.grras.com/?p=215	C:/My%20Web%20Sites/My_Project/www.grras.com/indexd7c9.html	(from http://www.grras.com/testimonials/)
17:30:15	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:57%20GMT	http://www.grras.com/testimonials/?testimonial_category_id=3	C:/My%20Web%20Sites/My_Project/www.grras.com/testimonials/index148d.html	(from http://www.grras.com/testimonials/)
17:30:15	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:57%20GMT	http://www.grras.com/testimonials/?testimonial_category_id=2	C:/My%20Web%20Sites/My_Project/www.grras.com/testimonials/index31f1.html	(from http://www.grras.com/testimonials/)
17:30:15	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:57%20GMT	http://www.grras.com/testimonials/?testimonial_category_id=4	C:/My%20Web%20Sites/My_Project/www.grras.com/testimonials/indexf712.html	(from http://www.grras.com/testimonials/)
17:30:15	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:57%20GMT	http://www.grras.com/testimonials/?testimonial_category_id=5	C:/My%20Web%20Sites/My_Project/www.grras.com/testimonials/index5b21.html	(from http://www.grras.com/testimonials/)
17:30:16	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:58%20GMT	http://www.grras.com/testimonials/?testimonial_category_id=6	C:/My%20Web%20Sites/My_Project/www.grras.com/testimonials/index0bb3.html	(from http://www.grras.com/testimonials/)
17:30:16	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:58%20GMT	http://www.grras.com/testimonials/?testimonial_category_id=7	C:/My%20Web%20Sites/My_Project/www.grras.com/testimonials/index65d2.html	(from http://www.grras.com/testimonials/)
17:30:16	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:58%20GMT	http://www.grras.com/write-testimonial/	C:/My%20Web%20Sites/My_Project/www.grras.com/write-testimonial/index.html	(from http://www.grras.com/testimonials/)
17:31:26	2634847/2634847	---M--	200	added ('OK')	image/jpeg	etag:%228d977b76-28345f-4df946d4e64b1%22	http://www.grras.org/landing-event/3e807bf1f83888c7bfc10d6a48a14de4.jpg	C:/My%20Web%20Sites/My_Project/www.grras.org/landing-event/3e807bf1f83888c7bfc10d6a48a14de4.jpg	(from http://www.grras.com/testimonials/)
17:31:27	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:09%20GMT	http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/feed/	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/feed/index.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:31:27	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:09%20GMT	http://www.grras.com/?p=1303	C:/My%20Web%20Sites/My_Project/www.grras.com/index7a78.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:31:27	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:09%20GMT	http://www.grras.com/courses/?page_id=1119	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/index4b0e.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:31:27	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:09%20GMT	http://www.grras.com/courses/?page_id=1303	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/indexf93f.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:31:27	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:09%20GMT	http://www.grras.com/courses/?page_id=54	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/index9bef.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:31:27	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:09%20GMT	http://www.grras.com/courses/?page_id=857	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/indexa54b.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:31:27	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:09%20GMT	http://www.grras.com/courses/?page_id=860	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/index06ad.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:31:27	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:10%20GMT	http://www.grras.com/courses/?page_id=865	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/index0968.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:31:28	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:10%20GMT	http://www.grras.com/courses/?page_id=899	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/indexc9fe.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:31:28	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:10%20GMT	http://www.grras.com/courses/?page_id=870	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/index9a32.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:31:28	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:10%20GMT	http://www.grras.com/courses/?page_id=58	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/indexedfb.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:31:28	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:11%20GMT	http://www.grras.com/courses/?page_id=1175	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/indexf31e.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:31:29	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:11%20GMT	http://www.grras.com/courses/?page_id=867	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/indexc2b9.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:31:29	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:11%20GMT	http://www.grras.com/courses/?page_id=60	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/indexe0eb.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:31:29	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:11%20GMT	http://www.grras.com/courses/?page_id=882	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/index3224.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:31:29	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:11%20GMT	http://www.grras.com/courses/?page_id=875	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/index577e.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:31:29	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:11%20GMT	http://www.grras.com/courses/?page_id=885	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/indexef65.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:31:29	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:12%20GMT	http://www.grras.com/courses/?page_id=891	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/indexfee9.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:31:29	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:12%20GMT	http://www.grras.com/courses/?page_id=889	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/index0ed0.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:31:29	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:12%20GMT	http://www.grras.com/courses/?page_id=897	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/index72bd.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:31:30	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:12%20GMT	http://www.grras.com/courses/?page_id=895	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/index7163.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:31:30	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:12%20GMT	http://www.grras.com/courses/?page_id=70852	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/indexce4e.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:31:30	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:12%20GMT	http://www.grras.com/courses/?page_id=414845	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/index3885.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:31:30	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:12%20GMT	http://www.grras.com/courses/?page_id=1104	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/index641c.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:31:30	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:12%20GMT	http://www.grras.com/courses/?page_id=414683	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/index25d6.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:31:30	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:13%20GMT	http://www.grras.com/courses/?page_id=414840	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/index22a4.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:31:30	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:13%20GMT	http://www.grras.com/courses/?page_id=414839	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/index920d.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:31:30	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:13%20GMT	http://www.grras.com/courses/?page_id=414841	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/indexff1b.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:31:31	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:13%20GMT	http://www.grras.com/courses/?page_id=226479	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/index6add.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:31:31	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:13%20GMT	http://www.grras.com/courses/redhat-linux-securities/red-hat-server-hardening-rh413/	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/redhat-linux-securities/red-hat-server-hardening-rh413/index.html	(from http://www.grras.com/)
17:31:31	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:13%20GMT	http://www.grras.com/courses/redhat-linux-securities/red-hat-enterprise-deployment-and-systems-management-rh401-course-pune-jaipur/	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/redhat-linux-securities/red-hat-enterprise-deployment-and-systems-management-rh401-course-pune-jaipur/index.html	(from http://www.grras.com/)
17:31:31	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:14%20GMT	http://www.grras.com/?p=867	C:/My%20Web%20Sites/My_Project/www.grras.com/indexbefb.html	(from http://www.grras.com/courses/redhat-linux-securities/red-hat-enterprise-clustering-and-storage-management-rh436-grras/)
17:31:31	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:14%20GMT	http://www.grras.com/courses/redhat-linux-securities/red-hat-certified-virtualization-administrator-rhcva-training/	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/redhat-linux-securities/red-hat-certified-virtualization-administrator-rhcva-training/index.html	(from http://www.grras.com/)
17:31:32	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:14%20GMT	http://www.grras.com/courses/redhat-linux-securities/red-hat-storage-server-administration-rh236/feed/	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/redhat-linux-securities/red-hat-storage-server-administration-rh236/feed/index.html	(from http://www.grras.com/courses/redhat-linux-securities/red-hat-storage-server-administration-rh236/)
17:31:32	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:14%20GMT	http://www.grras.com/?p=899	C:/My%20Web%20Sites/My_Project/www.grras.com/indexd250.html	(from http://www.grras.com/courses/redhat-linux-securities/red-hat-storage-server-administration-rh236/)
17:31:32	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:14%20GMT	http://www.grras.com/courses/redhat-linux-securities/cloud-computing-training-institutes-in-pune-jaipur/	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/redhat-linux-securities/cloud-computing-training-institutes-in-pune-jaipur/index.html	(from http://www.grras.com/)
17:31:32	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2012:01:14%20GMT	http://www.grras.com/courses/redhat-linux-securities/red-hat-enterprise-clustering-and-storage-management-rh436-grras/feed/	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/redhat-linux-securities/red-hat-enterprise-clustering-and-storage-management-rh436-grras/feed/index.html	(from http://www.grras.com/courses/redhat-linux-securities/red-hat-enterprise-clustering-and-storage-management-rh436-grras/)
